trial_key,model,scenario,condition,skill_level,skill_method,mutation_type,temperature,run_id,skill_tokens,passed,n_pass,n_total,pass_rate,error_type,code_lines,code_length,import_count,function_count,try_except_count,has_argparse,input_tokens,output_tokens
S033_exoplanet_transit__gemini_pro__rq3_wrong_skill__t0.0__r0,gemini_pro,S033_exoplanet_transit,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,False,3,10,0.3,logic_error,177,6384,7,5,1,True,3070,4270
S028_audio_features__gpt41__clean_full__t0.0__r0,gpt41,S028_audio_features,clean_full,L4_full,direct,none,0.0,0,1796,True,15,15,1.0,success,165,6307,6,9,0,True,3537,1731
S036_cmb_power_spectrum__haiku__rq3_no_skill__t0.0__r0,haiku,S036_cmb_power_spectrum,rq3_no_skill,L0_none,none,none,0.0,0,0,False,1,3,0.3333,logic_error,557,17183,9,3,0,True,498,6125
S036_cmb_power_spectrum__haiku__rq3_full_skill__t0.0__r0,haiku,S036_cmb_power_spectrum,rq3_full_skill,L4_full,direct,none,0.0,0,1575,False,1,3,0.3333,logic_error,437,14926,7,2,1,True,3850,6653
S028_audio_features__gpt41__mutated_stale_api__t0.0__r0,gpt41,S028_audio_features,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1796,True,15,15,1.0,success,164,6105,6,9,0,True,3537,1687
S028_audio_features__gpt41__mutated_wrong_default__t0.0__r0,gpt41,S028_audio_features,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1796,True,15,15,1.0,success,167,6265,6,9,0,True,3537,1695
S036_cmb_power_spectrum__haiku__rq3_vaccinated__t0.0__r0,haiku,S036_cmb_power_spectrum,rq3_vaccinated,L4_full,direct,none,0.0,0,1614,False,1,3,0.3333,logic_error,410,13661,7,8,1,True,3889,8192
S028_audio_features__gpt41__mutated_missing_edge_case__t0.0__r0,gpt41,S028_audio_features,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1636,True,15,15,1.0,success,161,5851,6,9,1,True,3346,1584
S028_audio_features__gpt41__mutated_wrong_import__t0.0__r0,gpt41,S028_audio_features,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1799,True,15,15,1.0,success,164,6264,6,9,0,True,3540,1711
S036_cmb_power_spectrum__haiku__rq3_wrong_skill__t0.0__r0,haiku,S036_cmb_power_spectrum,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,False,1,3,0.3333,logic_error,501,17787,10,4,2,True,3296,8192
S028_audio_features__gpt41__mutated_logic_error__t0.0__r0,gpt41,S028_audio_features,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1799,True,15,15,1.0,success,170,6367,6,9,1,True,3542,1698
S028_audio_features__gemini_pro__clean_full__t0.0__r0,gemini_pro,S028_audio_features,clean_full,L4_full,direct,none,0.0,0,1796,True,15,15,1.0,success,160,5548,6,6,0,True,4185,2960
S028_audio_features__gemini_pro__mutated_stale_api__t0.0__r0,gemini_pro,S028_audio_features,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1796,True,15,15,1.0,success,160,5548,6,6,0,True,4185,2960
S036_cmb_power_spectrum__sonnet__rq3_no_skill__t0.0__r0,sonnet,S036_cmb_power_spectrum,rq3_no_skill,L0_none,none,none,0.0,0,0,False,1,3,0.3333,logic_error,440,15158,7,3,2,True,498,6146
S028_audio_features__gemini_pro__mutated_wrong_default__t0.0__r0,gemini_pro,S028_audio_features,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1796,True,15,15,1.0,success,160,5548,6,6,0,True,4185,2960
S028_audio_features__gemini_pro__mutated_missing_edge_case__t0.0__r0,gemini_pro,S028_audio_features,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1636,True,15,15,1.0,success,170,6168,6,9,1,True,3985,2873
S028_audio_features__gemini_pro__mutated_wrong_import__t0.0__r0,gemini_pro,S028_audio_features,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1799,False,0,15,0.0,logic_error,183,6477,6,9,0,True,4188,2749
S048_gene_ontology__opus__L2_plus_scripts__direct__t0.0__r0,opus,S048_gene_ontology,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1553,False,1,2,0.5,logic_error,271,9607,6,7,2,True,3908,3497
S028_audio_features__gemini_pro__mutated_logic_error__t0.0__r0,gemini_pro,S028_audio_features,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1799,True,15,15,1.0,success,179,6376,6,9,1,True,4190,2881
S036_cmb_power_spectrum__sonnet__rq3_full_skill__t0.0__r0,sonnet,S036_cmb_power_spectrum,rq3_full_skill,L4_full,direct,none,0.0,0,1575,False,1,3,0.3333,logic_error,327,11965,5,8,4,True,3850,5788
S030_fossil_morpho__haiku__clean_full__t0.0__r0,haiku,S030_fossil_morpho,clean_full,L4_full,direct,none,0.0,0,1485,True,15,15,1.0,success,402,13182,6,9,4,True,3737,4745
S030_fossil_morpho__haiku__mutated_stale_api__t0.0__r0,haiku,S030_fossil_morpho,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1485,True,15,15,1.0,success,402,13182,6,9,4,True,3737,4745
S048_gene_ontology__opus__L3_no_assets__direct__t0.0__r0,opus,S048_gene_ontology,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1869,False,1,2,0.5,logic_error,271,9607,6,7,2,True,4619,3428
S036_cmb_power_spectrum__sonnet__rq3_vaccinated__t0.0__r0,sonnet,S036_cmb_power_spectrum,rq3_vaccinated,L4_full,direct,none,0.0,0,1614,False,1,3,0.3333,logic_error,395,13194,7,9,1,True,3889,4870
S030_fossil_morpho__haiku__mutated_wrong_default__t0.0__r0,haiku,S030_fossil_morpho,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1485,True,15,15,1.0,success,264,9978,6,5,2,True,3741,4042
S030_fossil_morpho__haiku__mutated_missing_edge_case__t0.0__r0,haiku,S030_fossil_morpho,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1350,True,15,15,1.0,success,224,8214,6,5,2,True,3570,3538
S048_gene_ontology__opus__L4_full__direct__t0.0__r0,opus,S048_gene_ontology,L4_full__direct,L4_full,direct,none,0.0,0,1869,False,1,2,0.5,logic_error,271,9607,6,7,2,True,4619,3440
S030_fossil_morpho__haiku__mutated_wrong_import__t0.0__r0,haiku,S030_fossil_morpho,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1488,True,15,15,1.0,success,356,11731,6,7,3,True,3740,4464
S036_cmb_power_spectrum__sonnet__rq3_wrong_skill__t0.0__r0,sonnet,S036_cmb_power_spectrum,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,False,1,3,0.3333,logic_error,302,10870,9,3,2,True,3296,4533
S030_fossil_morpho__haiku__mutated_logic_error__t0.0__r0,haiku,S030_fossil_morpho,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1488,True,15,15,1.0,success,267,9241,6,5,2,True,3743,3739
S048_gene_ontology__gpt4o__L0_none__t0.0__r0,gpt4o,S048_gene_ontology,L0_none,L0_none,none,none,0.0,0,0,False,1,2,0.5,logic_error,132,4076,5,4,0,True,314,1454
S030_fossil_morpho__sonnet__clean_full__t0.0__r0,sonnet,S030_fossil_morpho,clean_full,L4_full,direct,none,0.0,0,1485,True,15,15,1.0,success,166,6081,6,4,1,True,3737,2178
S048_gene_ontology__gpt4o__L1_skill_md__direct__t0.0__r0,gpt4o,S048_gene_ontology,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,443,False,1,2,0.5,logic_error,128,4870,4,11,0,True,808,1285
S030_fossil_morpho__sonnet__mutated_stale_api__t0.0__r0,sonnet,S030_fossil_morpho,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1485,True,15,15,1.0,success,166,6081,6,4,1,True,3737,2178
S036_cmb_power_spectrum__opus__rq3_no_skill__t0.0__r0,opus,S036_cmb_power_spectrum,rq3_no_skill,L0_none,none,none,0.0,0,0,False,1,3,0.3333,logic_error,311,10236,6,1,1,True,498,4018
S030_fossil_morpho__sonnet__mutated_wrong_default__t0.0__r0,sonnet,S030_fossil_morpho,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1485,True,15,15,1.0,success,166,6081,6,4,1,True,3741,2156
S048_gene_ontology__gpt4o__L2_plus_scripts__direct__t0.0__r0,gpt4o,S048_gene_ontology,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1553,False,1,2,0.5,logic_error,271,9607,6,7,2,True,3164,2462
S030_fossil_morpho__sonnet__mutated_missing_edge_case__t0.0__r0,sonnet,S030_fossil_morpho,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1350,True,15,15,1.0,success,200,7532,6,5,4,True,3570,2556
S048_gene_ontology__gpt4o__L3_no_assets__direct__t0.0__r0,gpt4o,S048_gene_ontology,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1869,False,1,2,0.5,logic_error,174,5857,5,6,0,True,3729,1687
S048_gene_ontology__gpt4o__L4_full__direct__t0.0__r0,gpt4o,S048_gene_ontology,L4_full__direct,L4_full,direct,none,0.0,0,1869,False,1,2,0.5,logic_error,151,6402,5,6,2,True,3729,1730
S030_fossil_morpho__sonnet__mutated_wrong_import__t0.0__r0,sonnet,S030_fossil_morpho,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1488,False,0,15,0.0,logic_error,166,6090,6,4,1,True,3740,2142
S036_cmb_power_spectrum__opus__rq3_full_skill__t0.0__r0,opus,S036_cmb_power_spectrum,rq3_full_skill,L4_full,direct,none,0.0,0,1575,False,1,3,0.3333,logic_error,273,9952,6,7,2,True,3850,3745
S048_gene_ontology__gpt41__L0_none__t0.0__r0,gpt41,S048_gene_ontology,L0_none,L0_none,none,none,0.0,0,0,False,1,2,0.5,logic_error,139,4303,6,4,0,True,314,1491
S030_fossil_morpho__sonnet__mutated_logic_error__t0.0__r0,sonnet,S030_fossil_morpho,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1488,True,15,15,1.0,success,166,6081,6,4,1,True,3743,2184
S048_gene_ontology__gpt41__L1_skill_md__direct__t0.0__r0,gpt41,S048_gene_ontology,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,443,False,1,2,0.5,logic_error,170,5495,7,7,3,True,808,1609
S030_fossil_morpho__opus__clean_full__t0.0__r0,opus,S030_fossil_morpho,clean_full,L4_full,direct,none,0.0,0,1485,True,15,15,1.0,success,166,6081,6,4,1,True,3737,2187
S036_cmb_power_spectrum__opus__rq3_vaccinated__t0.0__r0,opus,S036_cmb_power_spectrum,rq3_vaccinated,L4_full,direct,none,0.0,0,1614,False,1,3,0.3333,logic_error,358,11226,6,8,1,True,3889,3885
S048_gene_ontology__gpt41__L2_plus_scripts__direct__t0.0__r0,gpt41,S048_gene_ontology,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1553,False,1,2,0.5,logic_error,204,7287,5,7,2,True,3164,2197
S030_fossil_morpho__opus__mutated_stale_api__t0.0__r0,opus,S030_fossil_morpho,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1485,True,15,15,1.0,success,166,6081,6,4,1,True,3737,2187
S048_gene_ontology__gpt41__L3_no_assets__direct__t0.0__r0,gpt41,S048_gene_ontology,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1869,False,1,2,0.5,logic_error,218,8667,5,7,2,True,3729,2419
S030_fossil_morpho__opus__mutated_wrong_default__t0.0__r0,opus,S030_fossil_morpho,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1485,True,15,15,1.0,success,273,9253,6,6,1,True,3741,3141
S048_gene_ontology__gpt41__L4_full__direct__t0.0__r0,gpt41,S048_gene_ontology,L4_full__direct,L4_full,direct,none,0.0,0,1869,False,1,2,0.5,logic_error,234,9272,5,7,2,True,3729,2530
S030_fossil_morpho__opus__mutated_missing_edge_case__t0.0__r0,opus,S030_fossil_morpho,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1350,True,15,15,1.0,success,166,6081,6,4,1,True,3570,2189
S048_gene_ontology__gemini_pro__L0_none__t0.0__r0,gemini_pro,S048_gene_ontology,L0_none,L0_none,none,none,0.0,0,0,False,1,2,0.5,logic_error,141,5225,5,4,0,True,316,3050
S036_cmb_power_spectrum__opus__rq3_wrong_skill__t0.0__r0,opus,S036_cmb_power_spectrum,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,False,1,3,0.3333,logic_error,22,846,0,0,0,False,3296,8179
S048_gene_ontology__gemini_pro__L1_skill_md__direct__t0.0__r0,gemini_pro,S048_gene_ontology,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,443,False,1,2,0.5,logic_error,138,5142,5,3,0,True,824,3218
S036_cmb_power_spectrum__gpt4o__rq3_no_skill__t0.0__r0,gpt4o,S036_cmb_power_spectrum,rq3_no_skill,L0_none,none,none,0.0,0,0,False,1,3,0.3333,logic_error,90,2906,5,2,0,True,423,1328
S030_fossil_morpho__opus__mutated_wrong_import__t0.0__r0,opus,S030_fossil_morpho,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1488,True,15,15,1.0,success,255,8609,6,6,1,True,3740,3041
S048_gene_ontology__gemini_pro__L2_plus_scripts__direct__t0.0__r0,gemini_pro,S048_gene_ontology,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1553,False,1,2,0.5,logic_error,105,4355,4,4,0,True,3678,2820
S036_cmb_power_spectrum__gpt4o__rq3_full_skill__t0.0__r0,gpt4o,S036_cmb_power_spectrum,rq3_full_skill,L4_full,direct,none,0.0,0,1575,False,1,3,0.3333,logic_error,5,405,0,0,0,True,3152,1189
S030_fossil_morpho__opus__mutated_logic_error__t0.0__r0,opus,S030_fossil_morpho,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1488,True,15,15,1.0,success,189,6850,6,5,1,True,3743,2411
S048_gene_ontology__gemini_pro__L3_no_assets__direct__t0.0__r0,gemini_pro,S048_gene_ontology,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1869,False,1,2,0.5,logic_error,318,11477,5,7,2,True,4354,4924
S036_cmb_power_spectrum__gpt4o__rq3_vaccinated__t0.0__r0,gpt4o,S036_cmb_power_spectrum,rq3_vaccinated,L4_full,direct,none,0.0,0,1614,False,1,3,0.3333,logic_error,173,5769,6,6,1,True,3189,1763
S048_gene_ontology__gemini_pro__L4_full__direct__t0.0__r0,gemini_pro,S048_gene_ontology,L4_full__direct,L4_full,direct,none,0.0,0,1869,False,1,2,0.5,logic_error,108,4382,4,4,0,True,4353,2624
S030_fossil_morpho__gpt4o__clean_full__t0.0__r0,gpt4o,S030_fossil_morpho,clean_full,L4_full,direct,none,0.0,0,1485,True,15,15,1.0,success,166,6081,6,4,1,True,3065,1483
S030_fossil_morpho__gpt4o__mutated_stale_api__t0.0__r0,gpt4o,S030_fossil_morpho,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1485,True,15,15,1.0,success,166,6081,6,4,1,True,3065,1483
S036_cmb_power_spectrum__gpt4o__rq3_wrong_skill__t0.0__r0,gpt4o,S036_cmb_power_spectrum,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,False,1,3,0.3333,logic_error,119,4471,5,5,0,True,2643,1627
S030_fossil_morpho__gpt4o__mutated_wrong_default__t0.0__r0,gpt4o,S030_fossil_morpho,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1485,True,15,15,1.0,success,166,6090,6,4,1,True,3069,1487
S052_phylogenetic_distance__haiku__L0_none__t0.0__r0,haiku,S052_phylogenetic_distance,L0_none,L0_none,none,none,0.0,0,0,False,0,15,0.0,logic_error,569,16752,9,4,2,True,428,7714
S030_fossil_morpho__gpt4o__mutated_missing_edge_case__t0.0__r0,gpt4o,S030_fossil_morpho,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1350,True,15,15,1.0,success,166,6081,6,4,1,True,2907,1487
S036_cmb_power_spectrum__gpt41__rq3_no_skill__t0.0__r0,gpt41,S036_cmb_power_spectrum,rq3_no_skill,L0_none,none,none,0.0,0,0,False,1,3,0.3333,logic_error,138,4394,5,5,0,True,423,1755
S030_fossil_morpho__gpt4o__mutated_wrong_import__t0.0__r0,gpt4o,S030_fossil_morpho,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1488,False,0,15,0.0,logic_error,166,6090,6,4,1,True,3068,1486
S052_phylogenetic_distance__haiku__L1_skill_md__direct__t0.0__r0,haiku,S052_phylogenetic_distance,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,395,False,0,0,0,format_error,0,0,0,0,0,False,957,8192
S030_fossil_morpho__gpt4o__mutated_logic_error__t0.0__r0,gpt4o,S030_fossil_morpho,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1488,True,15,15,1.0,success,166,6081,6,4,1,True,3070,1483
S036_cmb_power_spectrum__gpt41__rq3_full_skill__t0.0__r0,gpt41,S036_cmb_power_spectrum,rq3_full_skill,L4_full,direct,none,0.0,0,1575,False,1,3,0.3333,logic_error,121,4717,5,7,1,True,3152,1679
S036_cmb_power_spectrum__gpt41__rq3_vaccinated__t0.0__r0,gpt41,S036_cmb_power_spectrum,rq3_vaccinated,L4_full,direct,none,0.0,0,1614,False,1,3,0.3333,logic_error,122,4730,5,7,1,True,3189,1739
S030_fossil_morpho__gpt41__clean_full__t0.0__r0,gpt41,S030_fossil_morpho,clean_full,L4_full,direct,none,0.0,0,1485,True,15,15,1.0,success,151,5731,6,4,1,True,3065,1523
S036_cmb_power_spectrum__gpt41__rq3_wrong_skill__t0.0__r0,gpt41,S036_cmb_power_spectrum,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,False,1,3,0.3333,logic_error,145,4674,5,5,0,True,2643,1688
S052_phylogenetic_distance__haiku__L2_plus_scripts__direct__t0.0__r0,haiku,S052_phylogenetic_distance,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1267,False,0,15,0.0,logic_error,417,13520,7,12,2,True,3095,8192
S036_cmb_power_spectrum__gemini_pro__rq3_no_skill__t0.0__r0,gemini_pro,S036_cmb_power_spectrum,rq3_no_skill,L0_none,none,none,0.0,0,0,False,1,3,0.3333,logic_error,98,3389,6,2,1,True,402,2569
S030_fossil_morpho__gpt41__mutated_stale_api__t0.0__r0,gpt41,S030_fossil_morpho,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1485,True,15,15,1.0,success,151,5731,6,4,1,True,3065,1522
S052_phylogenetic_distance__haiku__L3_no_assets__direct__t0.0__r0,haiku,S052_phylogenetic_distance,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1462,False,0,15,0.0,logic_error,289,7425,4,9,2,False,3425,8192
S030_fossil_morpho__gpt41__mutated_wrong_default__t0.0__r0,gpt41,S030_fossil_morpho,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1485,True,15,15,1.0,success,147,5476,6,4,1,True,3069,1556
S036_cmb_power_spectrum__gemini_pro__rq3_full_skill__t0.0__r0,gemini_pro,S036_cmb_power_spectrum,rq3_full_skill,L4_full,direct,none,0.0,0,1575,False,1,3,0.3333,logic_error,244,9177,6,6,1,True,3490,5504
S030_fossil_morpho__gpt41__mutated_missing_edge_case__t0.0__r0,gpt41,S030_fossil_morpho,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1350,True,15,15,1.0,success,155,5854,6,4,1,True,2907,1483
S052_phylogenetic_distance__haiku__L4_full__direct__t0.0__r0,haiku,S052_phylogenetic_distance,L4_full__direct,L4_full,direct,none,0.0,0,1462,False,0,15,0.0,logic_error,289,7425,4,9,2,False,3425,8192
S030_fossil_morpho__gpt41__mutated_wrong_import__t0.0__r0,gpt41,S030_fossil_morpho,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1488,False,0,15,0.0,logic_error,156,5869,6,4,1,True,3068,1494
S036_cmb_power_spectrum__gemini_pro__rq3_vaccinated__t0.0__r0,gemini_pro,S036_cmb_power_spectrum,rq3_vaccinated,L4_full,direct,none,0.0,0,1614,False,1,3,0.3333,logic_error,238,8417,6,6,1,True,3528,6370
S030_fossil_morpho__gpt41__mutated_logic_error__t0.0__r0,gpt41,S030_fossil_morpho,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1488,True,15,15,1.0,success,148,5619,6,5,1,True,3070,1508
S052_phylogenetic_distance__sonnet__L0_none__t0.0__r0,sonnet,S052_phylogenetic_distance,L0_none,L0_none,none,none,0.0,0,0,False,0,15,0.0,logic_error,299,10656,7,2,3,True,428,4753
S036_cmb_power_spectrum__gemini_pro__rq3_wrong_skill__t0.0__r0,gemini_pro,S036_cmb_power_spectrum,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,False,1,3,0.3333,logic_error,152,4633,9,4,2,True,3072,3782
S030_fossil_morpho__gemini_pro__clean_full__t0.0__r0,gemini_pro,S030_fossil_morpho,clean_full,L4_full,direct,none,0.0,0,1485,True,15,15,1.0,success,178,6454,6,5,1,True,3505,2868
S030_fossil_morpho__gemini_pro__mutated_stale_api__t0.0__r0,gemini_pro,S030_fossil_morpho,mutated_stale_api,L4_full,direct,stale_api,0.0,0,1485,True,15,15,1.0,success,178,6454,6,5,1,True,3505,2868
S037_asteroid_orbit__haiku__rq3_no_skill__t0.0__r0,haiku,S037_asteroid_orbit,rq3_no_skill,L0_none,none,none,0.0,0,0,False,1,3,0.3333,logic_error,489,15511,11,4,2,True,447,5181
S052_phylogenetic_distance__sonnet__L1_skill_md__direct__t0.0__r0,sonnet,S052_phylogenetic_distance,L1_skill_md__direct,L1_skill_md,direct,none,0.0,0,395,False,0,15,0.0,logic_error,293,11816,7,1,3,True,957,4654
S037_asteroid_orbit__haiku__rq3_full_skill__t0.0__r0,haiku,S037_asteroid_orbit,rq3_full_skill,L4_full,direct,none,0.0,0,2249,False,1,3,0.3333,logic_error,343,12853,6,8,6,True,5860,4993
S030_fossil_morpho__gemini_pro__mutated_wrong_default__t0.0__r0,gemini_pro,S030_fossil_morpho,mutated_wrong_default,L4_full,direct,wrong_default,0.0,0,1485,True,15,15,1.0,success,211,8389,6,5,2,True,3510,4826
S030_fossil_morpho__gemini_pro__mutated_missing_edge_case__t0.0__r0,gemini_pro,S030_fossil_morpho,mutated_missing_edge_case,L4_full,direct,missing_edge_case,0.0,0,1350,True,15,15,1.0,success,164,6240,6,5,1,True,3350,2842
S037_asteroid_orbit__haiku__rq3_vaccinated__t0.0__r0,haiku,S037_asteroid_orbit,rq3_vaccinated,L4_full,direct,none,0.0,0,2288,False,1,3,0.3333,logic_error,339,12841,7,8,6,True,5899,5532
S052_phylogenetic_distance__sonnet__L2_plus_scripts__direct__t0.0__r0,sonnet,S052_phylogenetic_distance,L2_plus_scripts__direct,L2_plus_scripts,direct,none,0.0,0,1267,False,0,15,0.0,logic_error,196,7026,6,10,1,True,3095,4193
S030_fossil_morpho__gemini_pro__mutated_wrong_import__t0.0__r0,gemini_pro,S030_fossil_morpho,mutated_wrong_import,L4_full,direct,wrong_import,0.0,0,1488,True,15,15,1.0,success,162,6194,6,5,1,True,3508,2643
S030_fossil_morpho__gemini_pro__mutated_logic_error__t0.0__r0,gemini_pro,S030_fossil_morpho,mutated_logic_error,L4_full,direct,logic_error,0.0,0,1488,True,15,15,1.0,success,166,6344,6,5,1,True,3511,2930
S052_phylogenetic_distance__sonnet__L3_no_assets__direct__t0.0__r0,sonnet,S052_phylogenetic_distance,L3_no_assets__direct,L3_no_assets,direct,none,0.0,0,1462,False,0,15,0.0,logic_error,7,290,0,1,0,False,3425,1227
S037_asteroid_orbit__haiku__rq3_wrong_skill__t0.0__r0,haiku,S037_asteroid_orbit,rq3_wrong_skill,L4_full,direct,none,0.0,0,1263,False,1,3,0.3333,logic_error,480,16574,11,4,3,True,3245,8192
S052_phylogenetic_distance__sonnet__L4_full__direct__t0.0__r0,sonnet,S052_phylogenetic_distance,L4_full__direct,L4_full,direct,none,0.0,0,1462,False,0,15,0.0,logic_error,7,290,0,1,0,False,3425,1229
S033_exoplanet_transit__haiku__clean_full__t0.0__r0,haiku,S033_exoplanet_transit,clean_full,L4_full,direct,none,0.0,0,1639,False,3,10,0.3,logic_error,666,22060,7,11,4,True,4128,7367
S052_phylogenetic_distance__opus__L0_none__t0.0__r0,opus,S052_phylogenetic_distance,L0_none,L0_none,none,none,0.0,0,0,False,0,15,0.0,logic_error,290,9784,7,4,2,True,428,3251
S037_asteroid_orbit__sonnet__rq3_no_skill__t0.0__r0,sonnet,S037_asteroid_orbit,rq3_no_skill,L0_none,none,none,0.0,0,0,False,1,3,0.3333,logic_error,430,15485,8,2,4,True,447,5497
